message_id,sent_time_ns,receive_time_ns,latency_ms
24776,1779184609632624881,1779184609632779363,0.154482
24777,1779184609642621157,1779184609642747163,0.126006
24778,1779184609652621129,1779184609652743549,0.12242
24779,1779184609662625440,1779184609662758641,0.133201
24780,1779184609672620533,1779184609672752982,0.132449
24781,1779184609682623552,1779184609682746923,0.123371
24782,1779184609692643253,1779184609692766935,0.123682
24783,1779184609702634078,1779184609702758751,0.124673
24784,1779184609712624782,1779184609712749997,0.125215
24785,1779184609722626899,1779184609722731323,0.104424
24786,1779184609732615369,1779184609732712729,0.09736
24787,1779184609742631122,1779184609742743131,0.112009
24788,1779184609752616537,1779184609752736892,0.120355
24789,1779184609762623934,1779184609762737005,0.113071
24790,1779184609772622574,1779184609772741045,0.118471
24791,1779184609782621404,1779184609782742320,0.120916
24792,1779184609792615525,1779184609792729087,0.113562
24793,1779184609802622261,1779184609802737256,0.114995
24794,1779184609812623666,1779184609812737669,0.114003
24795,1779184609822632326,1779184609822755647,0.123321
24796,1779184609832624443,1779184609832739408,0.114965
24797,1779184609842622762,1779184609842730463,0.107701
24798,1779184609852624198,1779184609852742689,0.118491
24799,1779184609862639801,1779184609862756389,0.116588
24800,1779184609872622279,1779184609872771280,0.149001
24801,1779184609882620348,1779184609882717137,0.096789
24802,1779184609892621272,1779184609892732911,0.111639
24803,1779184609902624702,1779184609902739206,0.114504
24804,1779184609912623963,1779184609912742976,0.119013
24805,1779184609922617864,1779184609922729392,0.111528
24806,1779184609932616103,1779184609932725386,0.109283
24807,1779184609942623209,1779184609942746250,0.123041
24808,1779184609952619915,1779184609952740601,0.120686
24809,1779184609962623335,1779184609962729152,0.105817
24810,1779184609972630942,1779184609972751278,0.120336
24811,1779184609982621036,1779184609982737583,0.116547
24812,1779184609992616068,1779184609992722837,0.106769
24813,1779184610002622724,1779184610002738731,0.116007
24814,1779184610012615473,1779184610012721420,0.105947
24815,1779184610022619453,1779184610022732675,0.113222
24816,1779184610032621691,1779184610032726906,0.105215
24817,1779184610042615050,1779184610042719344,0.104294
24818,1779184610052624742,1779184610052737252,0.11251
24819,1779184610062633392,1779184610062755681,0.122289
24820,1779184610072624518,1779184610072727028,0.10251
24821,1779184610082623418,1779184610082730828,0.10741
24822,1779184610092632348,1779184610092753455,0.121107
24823,1779184610102623524,1779184610102739270,0.115746
24824,1779184610112623577,1779184610112738652,0.115075
24825,1779184610122617869,1779184610122721802,0.103933
24826,1779184610132618132,1779184610132722636,0.104504
24827,1779184610142623445,1779184610142765944,0.142499
24828,1779184610152625232,1779184610152762740,0.137508
24829,1779184610162622830,1779184610162735520,0.11269
24830,1779184610172621700,1779184610172726645,0.104945
24831,1779184610182626863,1779184610182744403,0.11754
24832,1779184610192629201,1779184610192740128,0.110927
24833,1779184610202621338,1779184610202726203,0.104865
24834,1779184610212617754,1779184610212726567,0.108813
24835,1779184610222627887,1779184610222759414,0.131527
24836,1779184610232629643,1779184610232750950,0.121307
24837,1779184610242624035,1779184610242734180,0.110145
24838,1779184610252641452,1779184610252756216,0.114764
24839,1779184610262629261,1779184610262772000,0.142739
24840,1779184610272631849,1779184610272763816,0.131967
24841,1779184610282624086,1779184610282746375,0.122289
24842,1779184610292610813,1779184610292732471,0.121658
24843,1779184610302632579,1779184610302755829,0.12325
24844,1779184610312628834,1779184610312754399,0.125565
24845,1779184610322622224,1779184610322737359,0.115135
24846,1779184610332622688,1779184610332739486,0.116798
24847,1779184610342621258,1779184610342735331,0.114073
24848,1779184610352623735,1779184610352740834,0.117099
24849,1779184610362626744,1779184610362738933,0.112189
24850,1779184610372631516,1779184610372750529,0.119013
24851,1779184610382630718,1779184610382764209,0.133491
24852,1779184610392622845,1779184610392731928,0.109083
24853,1779184610402632166,1779184610402777931,0.145765
24854,1779184610412631107,1779184610412767383,0.136276
24855,1779184610422646259,1779184610422798206,0.151947
24856,1779184610432623297,1779184610432755025,0.131728
24857,1779184610442622078,1779184610442758505,0.136427
24858,1779184610452621600,1779184610452760070,0.13847
24859,1779184610462627053,1779184610462775143,0.14809
24860,1779184610472628449,1779184610472788441,0.159992
24861,1779184610482618763,1779184610482732585,0.113822
24862,1779184610492619838,1779184610492722999,0.103161
24863,1779184610502628407,1779184610502750766,0.122359
24864,1779184610512628009,1779184610512748074,0.120065
24865,1779184610522621590,1779184610522736905,0.115315
24866,1779184610532624308,1779184610532735495,0.111187
24867,1779184610542631054,1779184610542754976,0.123922
24868,1779184610552647048,1779184610552769327,0.122279
24869,1779184610562622012,1779184610562732438,0.110426
24870,1779184610572629519,1779184610572737841,0.108322
24871,1779184610582628360,1779184610582746341,0.117981
24872,1779184610592631208,1779184610592753006,0.121798
24873,1779184610602622474,1779184610602728892,0.106418
24874,1779184610612621695,1779184610612726490,0.104795
24875,1779184610622628662,1779184610622745380,0.116718
24876,1779184610632625959,1779184610632749120,0.123161
24877,1779184610642621864,1779184610642737230,0.115366
24878,1779184610652620935,1779184610652735559,0.114624
24879,1779184610662626890,1779184610662745141,0.118251
24880,1779184610672622143,1779184610672741877,0.119734
24881,1779184610682626535,1779184610682739546,0.113011
24882,1779184610692620085,1779184610692729659,0.109574
24883,1779184610702628484,1779184610702752226,0.123742
24884,1779184610712623127,1779184610712743432,0.120305
24885,1779184610722620925,1779184610722727744,0.106819
24886,1779184610732621389,1779184610732735061,0.113672
24887,1779184610742637974,1779184610742769181,0.131207
24888,1779184610752627486,1779184610752765636,0.13815
24889,1779184610762619223,1779184610762731553,0.11233
24890,1779184610772629145,1779184610772751875,0.12273
24891,1779184610782622816,1779184610782737781,0.114965
24892,1779184610792622769,1779184610792754035,0.131266
24893,1779184610802619054,1779184610802724490,0.105436
24894,1779184610812617324,1779184610812730725,0.113401
24895,1779184610822623629,1779184610822752511,0.128882
24896,1779184610832623592,1779184610832746863,0.123271
24897,1779184610842625679,1779184610842740393,0.114714
24898,1779184610852623307,1779184610852739043,0.115736
24899,1779184610862625223,1779184610862748334,0.123111
24900,1779184610872634384,1779184610872761152,0.126768
24901,1779184610882621281,1779184610882731968,0.110687
24902,1779184610892624520,1779184610892734696,0.110176
24903,1779184610902627890,1779184610902758796,0.130906
24904,1779184610912628133,1779184610912748569,0.120436
24905,1779184610922621684,1779184610922742379,0.120695
24906,1779184610932633249,1779184610932757622,0.124373
24907,1779184610942632060,1779184610942763677,0.131617
24908,1779184610952618897,1779184610952730916,0.112019
24909,1779184610962620192,1779184610962734796,0.114604
24910,1779184610972619082,1779184610972721933,0.102851
24911,1779184610982628434,1779184610982739050,0.110616
24912,1779184610992621513,1779184610992727460,0.105947
24913,1779184611002633420,1779184611002750358,0.116938
24914,1779184611012618634,1779184611012721425,0.102791
24915,1779184611022623296,1779184611022746336,0.12304
24916,1779184611032623239,1779184611032739466,0.116227
24917,1779184611042622540,1779184611042733608,0.111068
24918,1779184611052619909,1779184611052728912,0.109003
24919,1779184611062626885,1779184611062740066,0.113181
24920,1779184611072622620,1779184611072726964,0.104344
24921,1779184611082623294,1779184611082730764,0.10747
24922,1779184611092621885,1779184611092735286,0.113401
24923,1779184611102629533,1779184611102753164,0.123631
24924,1779184611112627953,1779184611112743228,0.115275
24925,1779184611122624519,1779184611122734354,0.109835
24926,1779184611132621346,1779184611132734958,0.113612
24927,1779184611142629806,1779184611142748548,0.118742
24928,1779184611152618587,1779184611152727239,0.108652
24929,1779184611162630273,1779184611162736510,0.106237
24930,1779184611172623402,1779184611172729129,0.105727
24931,1779184611182629016,1779184611182744733,0.115717
24932,1779184611192623519,1779184611192723374,0.099855
24933,1779184611202623422,1779184611202722726,0.099304
24934,1779184611212623585,1779184611212721887,0.098302
24935,1779184611222630862,1779184611222745256,0.114394
24936,1779184611232624192,1779184611232735540,0.111348
24937,1779184611242624346,1779184611242733639,0.109293
24938,1779184611252623166,1779184611252730186,0.10702
24939,1779184611262629662,1779184611262749216,0.119554
24940,1779184611272631008,1779184611272742386,0.111378
24941,1779184611282621052,1779184611282730856,0.109804
24942,1779184611292622447,1779184611292731260,0.108813
24943,1779184611302626669,1779184611302748076,0.121407
24944,1779184611312627834,1779184611312732448,0.104614
24945,1779184611322631314,1779184611322747952,0.116638
24946,1779184611332632209,1779184611332744799,0.11259
24947,1779184611342619968,1779184611342763829,0.143861
24948,1779184611352623478,1779184611352740096,0.116618
24949,1779184611362630725,1779184611362753816,0.123091
24950,1779184611372623113,1779184611372722538,0.099425
24951,1779184611382628697,1779184611382749173,0.120476
24952,1779184611392621997,1779184611392732153,0.110156
24953,1779184611402630086,1779184611402752115,0.122029
24954,1779184611412620881,1779184611412724945,0.104064
24955,1779184611422626856,1779184611422746871,0.120015
24956,1779184611432635967,1779184611432740662,0.104695
24957,1779184611442631722,1779184611442725575,0.093853
24958,1779184611452620052,1779184611452717683,0.097631
24959,1779184611462627870,1779184611462752334,0.124464
24960,1779184611472622603,1779184611472731686,0.109083
24961,1779184611482622025,1779184611482734114,0.112089
24962,1779184611492625655,1779184611492720310,0.094655
24963,1779184611502630778,1779184611502771954,0.141176
24964,1779184611512626152,1779184611512743321,0.117169
24965,1779184611522626747,1779184611522740629,0.113882
24966,1779184611532633834,1779184611532743558,0.109724
24967,1779184611542620931,1779184611542738792,0.117861
24968,1779184611552635002,1779184611552752061,0.117059
24969,1779184611562625396,1779184611562730021,0.104625
24970,1779184611572623917,1779184611572736847,0.11293
