message_id,sent_time_ns,receive_time_ns,latency_ms
5110,1779188743809457460,1779188743809574301,0.116841
5111,1779188743819456697,1779188743819601430,0.144733
5112,1779188743829459660,1779188743829587201,0.127541
5113,1779188743839456321,1779188743839578161,0.12184
5114,1779188743849471848,1779188743849601002,0.129154
5115,1779188743859459142,1779188743859605177,0.146035
5116,1779188743869462125,1779188743869587702,0.125577
5117,1779188743879460079,1779188743879589353,0.129274
5118,1779188743889439277,1779188743889558712,0.119435
5119,1779188743899472337,1779188743899601701,0.129364
5120,1779188743909448099,1779188743909569127,0.121028
5121,1779188743919457394,1779188743919578833,0.121439
5122,1779188743929458524,1779188743929571076,0.112552
5123,1779188743939456928,1779188743939567858,0.11093
5124,1779188743949468799,1779188743949598313,0.129514
5125,1779188743959457324,1779188743959576309,0.118985
5126,1779188743969456090,1779188743969564304,0.108214
5127,1779188743979457730,1779188743979580492,0.122762
5128,1779188743989458119,1779188743989571423,0.113304
5129,1779188743999455431,1779188743999566812,0.111381
5130,1779188744009456762,1779188744009560257,0.103495
5131,1779188744019455678,1779188744019557139,0.101461
5132,1779188744029455034,1779188744029556225,0.101191
5133,1779188744039453670,1779188744039585118,0.131448
5134,1779188744049450101,1779188744049591288,0.141187
5135,1779188744059447584,1779188744059568963,0.121379
5136,1779188744069466488,1779188744069591524,0.125036
5137,1779188744079457609,1779188744079580321,0.122712
5138,1779188744089460793,1779188744089585999,0.125206
5139,1779188744099453587,1779188744099577431,0.123844
5140,1779188744109458825,1779188744109583721,0.124896
5141,1779188744119463883,1779188744119586895,0.123012
5142,1779188744129458611,1779188744129582575,0.123964
5143,1779188744139453609,1779188744139577764,0.124155
5144,1779188744149490306,1779188744149614932,0.124626
5145,1779188744159456380,1779188744159573381,0.117001
5146,1779188744169458061,1779188744169572828,0.114767
5147,1779188744179455785,1779188744179567596,0.111811
5148,1779188744189455633,1779188744189562875,0.107242
5149,1779188744199455390,1779188744199560829,0.105439
5150,1779188744209456009,1779188744209562070,0.106061
5151,1779188744219455266,1779188744219560084,0.104818
5152,1779188744229470072,1779188744229589948,0.119876
5153,1779188744239448740,1779188744239558567,0.109827
5154,1779188744249451934,1779188744249555940,0.104006
5155,1779188744259440580,1779188744259543144,0.102564
5156,1779188744269458843,1779188744269578498,0.119655
5157,1779188744279457879,1779188744279574809,0.11693
5158,1779188744289461624,1779188744289577322,0.115698
5159,1779188744299455450,1779188744299576208,0.120758
5160,1779188744309462792,1779188744309580173,0.117381
5161,1779188744319457710,1779188744319568069,0.110359
5162,1779188744329455524,1779188744329564379,0.108855
5163,1779188744339470901,1779188744339584375,0.113474
5164,1779188744349483573,1779188744349595865,0.112292
5165,1779188744359458564,1779188744359564995,0.106431
5166,1779188744369458522,1779188744369563520,0.104998
5167,1779188744379454442,1779188744379561324,0.106882
5168,1779188744389456283,1779188744389561843,0.10556
5169,1779188744399454778,1779188744399558855,0.104077
5170,1779188744409453544,1779188744409558903,0.105359
5171,1779188744419453612,1779188744419557027,0.103415
5172,1779188744429452077,1779188744429556334,0.104257
5173,1779188744439451734,1779188744439557344,0.10561
5174,1779188744449453897,1779188744449558153,0.104256
5175,1779188744459454586,1779188744459559384,0.104798
5176,1779188744469453642,1779188744469558951,0.105309
5177,1779188744479453019,1779188744479556634,0.103615
5178,1779188744489452656,1779188744489556272,0.103616
5179,1779188744499453496,1779188744499559155,0.105659
5180,1779188744509455928,1779188744509574241,0.118313
5181,1779188744519455415,1779188744519564020,0.108605
5182,1779188744529456485,1779188744529562876,0.106391
5183,1779188744539459539,1779188744539564276,0.104737
5184,1779188744549457783,1779188744549567120,0.109337
5185,1779188744559457601,1779188744559567098,0.109497
5186,1779188744569477627,1779188744569591772,0.114145
5187,1779188744579470992,1779188744579581992,0.111
5188,1779188744589457415,1779188744589565148,0.107733
5189,1779188744599457012,1779188744599566999,0.109987
5190,1779188744609455627,1779188744609562849,0.107222
5191,1779188744619456947,1779188744619560513,0.103566
5192,1779188744629457587,1779188744629564679,0.107092
5193,1779188744639455190,1779188744639559387,0.104197
5194,1779188744649455639,1779188744649560106,0.104467
5195,1779188744659453192,1779188744659557058,0.103866
5196,1779188744669428413,1779188744669534704,0.106291
5197,1779188744679458438,1779188744679563697,0.105259
5198,1779188744689458306,1779188744689564546,0.10624
5199,1779188744699471429,1779188744699579893,0.108464
5200,1779188744709461628,1779188744709570343,0.108715
5201,1779188744719456196,1779188744719563588,0.107392
5202,1779188744729456975,1779188744729562795,0.10582
5203,1779188744739453226,1779188744739557543,0.104317
5204,1779188744749458534,1779188744749567430,0.108896
5205,1779188744759457320,1779188744759564322,0.107002
5206,1779188744769457768,1779188744769564530,0.106762
5207,1779188744779460642,1779188744779567113,0.106471
5208,1779188744789459798,1779188744789566470,0.106672
5209,1779188744799456029,1779188744799561378,0.105349
5210,1779188744809455786,1779188744809567006,0.11122
5211,1779188744819471434,1779188744819583836,0.112402
5212,1779188744829460141,1779188744829566241,0.1061
5213,1779188744839456061,1779188744839562312,0.106251
5214,1779188744849457752,1779188744849570264,0.112512
5215,1779188744859462920,1779188744859576594,0.113674
5216,1779188744869459812,1779188744869571753,0.111941
5217,1779188744879457195,1779188744879598502,0.141307
5218,1779188744889459908,1779188744889592759,0.132851
5219,1779188744899457742,1779188744899600311,0.142569
5220,1779188744909455275,1779188744909593306,0.138031
5221,1779188744919455293,1779188744919590589,0.135296
5222,1779188744929456443,1779188744929591268,0.134825
5223,1779188744939463014,1779188744939623537,0.160523
5224,1779188744949499230,1779188744949658430,0.1592
5225,1779188744959504097,1779188744959660863,0.156766
5226,1779188744969459852,1779188744969615756,0.155904
5227,1779188744979522518,1779188744979656671,0.134153
5228,1779188744989456541,1779188744989576868,0.120327
5229,1779188744999454335,1779188744999608877,0.154542
5230,1779188745009459403,1779188745009601611,0.142208
5231,1779188745019480010,1779188745019623240,0.14323
5232,1779188745029457536,1779188745029587431,0.129895
5233,1779188745039453517,1779188745039581749,0.128232
5234,1779188745049451792,1779188745049579523,0.127731
5235,1779188745059449586,1779188745059576535,0.126949
5236,1779188745069456196,1779188745069583857,0.127661
5237,1779188745079459441,1779188745079588735,0.129294
5238,1779188745089456383,1779188745089585898,0.129515
5239,1779188745099471180,1779188745099605032,0.133852
5240,1779188745109449928,1779188745109575856,0.125928
5241,1779188745119459925,1779188745119586915,0.12699
5242,1779188745129451237,1779188745129578647,0.12741
5243,1779188745139474339,1779188745139618140,0.143801
5244,1779188745149471141,1779188745149618078,0.146937
5245,1779188745159458536,1779188745159602227,0.143691
