message_id,sent_time_ns,receive_time_ns,latency_ms
0,1779192996473087022,1779192996473340955,0.253933
1,1779192996483066263,1779192996491060469,7.994206
2,1779192996493064741,1779192996493174971,0.11023
3,1779192996503069090,1779192996503203285,0.134195
4,1779192996513063450,1779192996513188949,0.125499
5,1779192996523068440,1779192996523192967,0.124527
6,1779192996533032612,1779192996533157119,0.124507
7,1779192996543069674,1779192996543192908,0.123234
8,1779192996553065166,1779192996553187428,0.122262
9,1779192996563064114,1779192996563187469,0.123355
10,1779192996573060608,1779192996573178342,0.117734
11,1779192996583072933,1779192996583197880,0.124947
12,1779192996593066832,1779192996593190867,0.124035
13,1779192996603069347,1779192996603201098,0.131751
14,1779192996613066693,1779192996613191360,0.124667
15,1779192996623065511,1779192996623191050,0.125539
16,1779192996633065281,1779192996633190840,0.125559
17,1779192996643064400,1779192996643189538,0.125138
18,1779192996653062728,1779192996653185682,0.122954
19,1779192996663071114,1779192996663205971,0.134857
20,1779192996673073369,1779192996673199078,0.125709
21,1779192996683065375,1779192996683188789,0.123414
22,1779192996693065085,1779192996693187167,0.122082
23,1779192996703067039,1779192996703194482,0.127443
24,1779192996713071789,1779192996713195504,0.123715
25,1779192996723068463,1779192996723194232,0.125769
26,1779192996733066069,1779192996733192590,0.126521
27,1779192996743065068,1779192996743283544,0.218476
28,1779192996753065720,1779192996753190637,0.124917
29,1779192996763068025,1779192996763190728,0.122703
30,1779192996773062966,1779192996773184357,0.121391
31,1779192996783064169,1779192996783194276,0.130107
32,1779192996793060723,1779192996793178407,0.117684
33,1779192996803065142,1779192996803190270,0.125128
34,1779192996813067407,1779192996813193176,0.125769
35,1779192996823067748,1779192996823193147,0.125399
36,1779192996833065976,1779192996833190412,0.124436
37,1779192996843071757,1779192996843199621,0.127864
38,1779192996853065386,1779192996853190614,0.125228
39,1779192996863068242,1779192996863189422,0.12118
40,1779192996873069615,1779192996873199883,0.130268
41,1779192996883066770,1779192996883190796,0.124026
42,1779192996893066891,1779192996893191959,0.125068
43,1779192996903071691,1779192996903201528,0.129837
44,1779192996913065179,1779192996913190398,0.125219
45,1779192996923063617,1779192996923190889,0.127272
46,1779192996933064239,1779192996933191210,0.126971
47,1779192996943071153,1779192996943198906,0.127753
48,1779192996953065042,1779192996953193727,0.128685
49,1779192996963071575,1779192996963200560,0.128985
50,1779192996973065945,1779192996973191964,0.126019
51,1779192996983072418,1779192996983199249,0.126831
52,1779192996993068862,1779192996993199079,0.130217
