message_id,sent_time_ns,receive_time_ns,latency_ms
0,1778955356487575713,1778955356487813723,0.23801
1,1778955356497560081,1778955356501547037,3.986956
2,1778955356507557851,1778955356507685680,0.127829
3,1778955356517557343,1778955356517685704,0.128361
4,1778955356527554743,1778955356527673377,0.118634
5,1778955356537557050,1778955356537683607,0.126557
6,1778955356547572399,1778955356547688269,0.11587
7,1778955356557554533,1778955356557673308,0.118775
8,1778955356567582021,1778955356567723143,0.141122
9,1778955356577559568,1778955356577686967,0.127399
10,1778955356587576560,1778955356587699481,0.122921
11,1778955356597565856,1778955356597700196,0.13434
12,1778955356607551936,1778955356607672684,0.120748
13,1778955356617558811,1778955356617680301,0.12149
14,1778955356627567088,1778955356627716453,0.149365
15,1778955356637560481,1778955356637709325,0.148844
16,1778955356647555476,1778955356647701816,0.14634
17,1778955356657568141,1778955356657710434,0.142293
18,1778955356667555113,1778955356667684165,0.129052
19,1778955356677550609,1778955356677673240,0.122631
20,1778955356687554760,1778955356687680395,0.125635
21,1778955356697571771,1778955356697709096,0.137325
22,1778955356707551010,1778955356707673711,0.122701
23,1778955356717554790,1778955356717678683,0.123893
24,1778955356727554914,1778955356727680189,0.125275
25,1778955356737554877,1778955356737679171,0.124294
26,1778955356747561472,1778955356747707140,0.145668
27,1778955356757555485,1778955356757675432,0.119947
28,1778955356767562941,1778955356767709441,0.1465
29,1778955356777556584,1778955356777683222,0.126638
30,1778955356787560855,1778955356787689806,0.128951
31,1778955356797556872,1778955356797697011,0.140139
32,1778955356807553319,1778955356807681129,0.12781
33,1778955356817553754,1778955356817681172,0.127418
34,1778955356827553587,1778955356827680775,0.127188
35,1778955356837552829,1778955356837677403,0.124574
36,1778955356847551751,1778955356847685089,0.133338
37,1778955356857553447,1778955356857676299,0.122852
38,1778955356867556806,1778955356867684015,0.127209
39,1778955356877561758,1778955356877707717,0.145959
40,1778955356887559337,1778955356887687628,0.128291
41,1778955356897563297,1778955356897702586,0.139289
42,1778955356907563151,1778955356907686022,0.122871
43,1778955356917556213,1778955356917684133,0.12792
44,1778955356927560794,1778955356927682994,0.1222
45,1778955356937556050,1778955356937679753,0.123703
46,1778955356947551065,1778955356947666094,0.115029
47,1778955356957551690,1778955356957685219,0.133529
48,1778955356967554247,1778955356967680024,0.125777
49,1778955356977574614,1778955356977723318,0.148704
50,1778955356987574828,1778955356987704521,0.129693
51,1778955356997562562,1778955356997700127,0.137565
52,1778955357007555901,1778955357007677370,0.121469
53,1778955357017562522,1778955357017685814,0.123292
54,1778955357027553367,1778955357027674476,0.121109
55,1778955357037554970,1778955357037677141,0.122171
56,1778955357047550352,1778955357047683972,0.13362
57,1778955357057554970,1778955357057668156,0.113186
58,1778955357067554450,1778955357067677262,0.122812
59,1778955357077558857,1778955357077705077,0.14622
60,1778955357087557906,1778955357087678815,0.120909
61,1778955357097552567,1778955357097666975,0.114408
62,1778955357107555682,1778955357107673446,0.117764
63,1778955357117555673,1778955357117676231,0.120558
64,1778955357127556044,1778955357127669510,0.113466
65,1778955357137557196,1778955357137674859,0.117663
66,1778955357147581957,1778955357147719052,0.137095
67,1778955357157561073,1778955357157668800,0.107727
68,1778955357167593155,1778955357167732965,0.13981
69,1778955357177576338,1778955357177698108,0.12177
70,1778955357187555764,1778955357187696035,0.140271
71,1778955357197566312,1778955357197690877,0.124565
72,1778955357207559161,1778955357207687932,0.128771
73,1778955357217557108,1778955357217682484,0.125376
74,1778955357227557789,1778955357227682173,0.124384
75,1778955357237556557,1778955357237680601,0.124044
76,1778955357247552801,1778955357247673450,0.120649
77,1778955357257554374,1778955357257676134,0.12176
78,1778955357267556057,1778955357267681754,0.125697
79,1778955357277556047,1778955357277678208,0.122161
80,1778955357287555937,1778955357287681714,0.125777
81,1778955357297563410,1778955357297696899,0.133489
82,1778955357307559584,1778955357307691671,0.132087
83,1778955357317556048,1778955357317678650,0.122602
84,1778955357327556599,1778955357327682977,0.126378
85,1778955357337557381,1778955357337678320,0.120939
86,1778955357347565815,1778955357347690079,0.124264
87,1778955357357552513,1778955357357691502,0.138989
88,1778955357367555829,1778955357367678581,0.122752
89,1778955357377566988,1778955357377702410,0.135422
90,1778955357387556611,1778955357387677349,0.120738
91,1778955357397574140,1778955357397710825,0.136685
92,1778955357407569532,1778955357407703323,0.133791
93,1778955357417558895,1778955357417768921,0.210026
94,1778955357427556462,1778955357427674506,0.118044
95,1778955357437556902,1778955357437678713,0.121811
96,1778955357447563524,1778955357447698275,0.134751
97,1778955357457555260,1778955357457681678,0.126418
98,1778955357467555190,1778955357467679775,0.124585
99,1778955357477561511,1778955357477680817,0.119306
100,1778955357487553929,1778955357487673225,0.119296
101,1778955357497552497,1778955357497681990,0.129493
102,1778955357507554180,1778955357507681579,0.127399
103,1778955357517555222,1778955357517677363,0.122141
104,1778955357527557806,1778955357527670702,0.112896
105,1778955357537556054,1778955357537678285,0.122231
106,1778955357547566401,1778955357547698077,0.131676
107,1778955357557558128,1778955357557673608,0.11548
108,1778955357567558589,1778955357567686799,0.12821
109,1778955357577562866,1778955357577687050,0.124184
110,1778955357587556856,1778955357587682182,0.125326
111,1778955357597551237,1778955357597679027,0.12779
112,1778955357607555254,1778955357607673649,0.118395
113,1778955357617556076,1778955357617673889,0.117813
114,1778955357627573705,1778955357627687382,0.113677
115,1778955357637558180,1778955357637683766,0.125586
116,1778955357647564781,1778955357647734279,0.169498
117,1778955357657558320,1778955357657681693,0.123373
118,1778955357667555997,1778955357667679650,0.123653
119,1778955357677555035,1778955357677679179,0.124144
120,1778955357687558141,1778955357687683988,0.125847
121,1778955357697562648,1778955357697698682,0.136034
122,1778955357707557761,1778955357707672379,0.114618
123,1778955357717554896,1778955357717679351,0.124455
124,1778955357727556489,1778955357727672490,0.116001
125,1778955357737552342,1778955357737674043,0.121701
126,1778955357747556429,1778955357747684470,0.128041
127,1778955357757557892,1778955357757676777,0.118885
128,1778955357767556630,1778955357767680594,0.123964
129,1778955357777564403,1778955357777700417,0.136014
130,1778955357787560427,1778955357787682307,0.12188
131,1778955357797566227,1778955357797703262,0.137035
132,1778955357807557943,1778955357807677830,0.119887
133,1778955357817558194,1778955357817678892,0.120698
134,1778955357827559617,1778955357827676278,0.116661
135,1778955357837555189,1778955357837681167,0.125978
136,1778955357847555941,1778955357847677992,0.122051
137,1778955357857582535,1778955357857717126,0.134591
138,1778955357867559477,1778955357867678573,0.119096
139,1778955357877553458,1778955357877686026,0.132568
140,1778955357887554139,1778955357887673455,0.119316
141,1778955357897563254,1778955357897681799,0.118545
142,1778955357907553038,1778955357907662788,0.10975
143,1778955357917557245,1778955357917681149,0.123904
144,1778955357927553579,1778955357927663670,0.110091
145,1778955357937557205,1778955357937681890,0.124685
146,1778955357947560321,1778955357947688211,0.12789
147,1778955357957556555,1778955357957680008,0.123453
148,1778955357967555132,1778955357967682913,0.127781
149,1778955357977562966,1778955357977709978,0.147012
150,1778955357987566622,1778955357987691828,0.125206
151,1778955357997566552,1778955357997706162,0.13961
152,1778955358007558575,1778955358007691785,0.13321
153,1778955358017558440,1778955358017683166,0.124726
154,1778955358027556564,1778955358027678655,0.122091
155,1778955358037558072,1778955358037685192,0.12712
156,1778955358047554272,1778955358047691348,0.137076
157,1778955358057556281,1778955358057673144,0.116863
158,1778955358067556187,1778955358067681784,0.125597
159,1778955358077552056,1778955358077715135,0.163079
160,1778955358087555378,1778955358087693416,0.138038
161,1778955358097552750,1778955358097672337,0.119587
162,1778955358107560138,1778955358107679976,0.119838
163,1778955358117558391,1778955358117685521,0.12713
164,1778955358127559148,1778955358127684004,0.124856
165,1778955358137558053,1778955358137682117,0.124064
166,1778955358147569397,1778955358147724043,0.154646
167,1778955358157556983,1778955358157714232,0.157249
168,1778955358167572525,1778955358167721290,0.148765
169,1778955358177555943,1778955358177673908,0.117965
170,1778955358187576383,1778955358187724477,0.148094
171,1778955358197565401,1778955358197689065,0.123664
172,1778955358207564215,1778955358207689953,0.125738
173,1778955358217557680,1778955358217680794,0.123114
174,1778955358227555202,1778955358227699430,0.144228
175,1778955358237557883,1778955358237684712,0.126829
176,1778955358247600119,1778955358247751829,0.15171
177,1778955358257568382,1778955358257694280,0.125898
178,1778955358267563941,1778955358267695548,0.131607
179,1778955358277557006,1778955358277679127,0.122121
180,1778955358287558795,1778955358287685544,0.126749
181,1778955358297557128,1778955358297691540,0.134412
182,1778955358307555712,1778955358307683142,0.12743
183,1778955358317557310,1778955358317686574,0.129264
184,1778955358327555654,1778955358327677895,0.122241
185,1778955358337558174,1778955358337689981,0.131807
186,1778955358347579675,1778955358347723563,0.143888
187,1778955358357555251,1778955358357677843,0.122592
188,1778955358367555097,1778955358367676577,0.12148
189,1778955358377585613,1778955358377711431,0.125818
190,1778955358387561169,1778955358387687458,0.126289
191,1778955358397566935,1778955358397693954,0.127019
192,1778955358407569786,1778955358407684375,0.114589
