message_id,sent_time_ns,receive_time_ns,latency_ms
4420,1778959352682011716,1778959352682143117,0.131401
4421,1778959352692003330,1778959352692131436,0.128106
4422,1778959352702003351,1778959352702118441,0.11509
4423,1778959352712016036,1778959352712153139,0.137103
4424,1778959352722009875,1778959352722130306,0.120431
4425,1778959352732018652,1778959352732157599,0.138947
4426,1778959352742003905,1778959352742149945,0.14604
4427,1778959352752005889,1778959352752139385,0.133496
4428,1778959352762019787,1778959352762147281,0.127494
4429,1778959352772012794,1778959352772168703,0.155909
4430,1778959352782013245,1778959352782131442,0.118197
4431,1778959352792015661,1778959352792145129,0.129468
4432,1778959352802019489,1778959352802140881,0.121392
4433,1778959352812006535,1778959352812125613,0.119078
4434,1778959352822010353,1778959352822151042,0.140689
4435,1778959352832022617,1778959352832200117,0.1775
4436,1778959352842012228,1778959352842144611,0.132383
4437,1778959352852011667,1778959352852127259,0.115592
4438,1778959352862011778,1778959352862200680,0.188902
4439,1778959352872014674,1778959352872148280,0.133606
4440,1778959352882014405,1778959352882142550,0.128145
4441,1778959352892004366,1778959352892123735,0.119369
4442,1778959352902002884,1778959352902137802,0.134918
4443,1778959352912004408,1778959352912122844,0.118436
4444,1778959352922006202,1778959352922126943,0.120741
4445,1778959352932005120,1778959352932131913,0.126793
4446,1778959352942021272,1778959352942158355,0.137083
4447,1778959352952002206,1778959352952134109,0.131903
4448,1778959352962000794,1778959352962131334,0.13054
4449,1778959352972033708,1778959352972222059,0.188351
4450,1778959352982079266,1778959352982239874,0.160608
4451,1778959352992005766,1778959352992140854,0.135088
4452,1778959353002014393,1778959353002161825,0.147432
4453,1778959353012001018,1778959353012133021,0.132003
4454,1778959353022013332,1778959353022144334,0.131002
4455,1778959353032014956,1778959353032172619,0.157663
4456,1778959353042006802,1778959353042125529,0.118727
4457,1778959353052030378,1778959353052158543,0.128165
4458,1778959353062011051,1778959353062116994,0.105943
4459,1778959353072001544,1778959353072138416,0.136872
4460,1778959353082003598,1778959353082139729,0.136131
4461,1778959353092034098,1778959353092169106,0.135008
4462,1778959353102002288,1778959353102120494,0.118206
4463,1778959353112001687,1778959353112129031,0.127344
4464,1778959353122017659,1778959353122153309,0.13565
4465,1778959353132005366,1778959353132128622,0.123256
4466,1778959353142011268,1778959353142129815,0.118547
4467,1778959353151998464,1778959353152127932,0.129468
4468,1778959353162003104,1778959353162119988,0.116884
4469,1778959353172014306,1778959353172131831,0.117525
4470,1778959353182006883,1778959353182126572,0.119689
4471,1778959353192008617,1778959353192131472,0.122855
4472,1778959353202002576,1778959353202124119,0.121543
4473,1778959353212003298,1778959353212123018,0.11972
4474,1778959353222003319,1778959353222121986,0.118667
4475,1778959353232008550,1778959353232139180,0.13063
4476,1778959353242003381,1778959353242123080,0.119699
4477,1778959353252000696,1778959353252131677,0.130981
4478,1778959353262016678,1778959353262132600,0.115922
4479,1778959353272009625,1778959353272149744,0.140119
4480,1778959353282009185,1778959353282148011,0.138826
4481,1778959353292036618,1778959353292211013,0.174395
4482,1778959353302015148,1778959353302135539,0.120391
4483,1778959353312002354,1778959353312132233,0.129879
4484,1778959353322030379,1778959353322167942,0.137563
4485,1778959353332010041,1778959353332132195,0.122154
4486,1778959353342003930,1778959353342134841,0.130911
4487,1778959353352045771,1778959353352167213,0.121442
4488,1778959353362007929,1778959353362124633,0.116704
4489,1778959353372027317,1778959353372162336,0.135019
4490,1778959353382009784,1778959353382130335,0.120551
4491,1778959353392035003,1778959353392176114,0.141111
4492,1778959353401999496,1778959353402174070,0.174574
4493,1778959353412002452,1778959353412125258,0.122806
4494,1778959353422007914,1778959353422136470,0.128556
4495,1778959353432014697,1778959353432216444,0.201747
4496,1778959353442004679,1778959353442127044,0.122365
4497,1778959353452001584,1778959353452121404,0.11982
4498,1778959353462003619,1778959353462157253,0.153634
4499,1778959353472002838,1778959353472137576,0.134738
4500,1778959353482013399,1778959353482132838,0.119439
4501,1778959353492040722,1778959353492215788,0.175066
4502,1778959353502019162,1778959353502137879,0.118717
4503,1778959353512014443,1778959353512150775,0.136332
4504,1778959353522021287,1778959353522154553,0.133266
4505,1778959353532004606,1778959353532147430,0.142824
4506,1778959353542015989,1778959353542137602,0.121613
4507,1778959353552002403,1778959353552135188,0.132785
4508,1778959353562007604,1778959353562129678,0.122074
4509,1778959353572002225,1778959353572134628,0.132403
